-Infinity 7.175489713624222
0.0 6.8966943316227125
0.6931471805599453 6.2324480165505225
1.0986122886681098 6.135564891081739
1.3862943611198906 6.003887067106539
1.6094379124341003 5.84354441703136
1.791759469228055 5.84354441703136
1.9459101490553132 5.564520407322694
2.0794415416798357 5.455321115357702
2.1972245773362196 5.247024072160486
2.302585092994046 5.220355825078324
2.3978952727983707 5.087596335232384
2.4849066497880004 5.062595033026967
2.5649493574615367 5.062595033026967
2.6390573296152584 4.976733742420574
2.70805020110221 4.955827057601261
2.772588722239781 4.941642422609304
2.833213344056216 4.919980925828125
2.8903717578961645 4.919980925828125
2.9444389791664403 4.836281906951478
2.995732273553991 4.787491742782046
3.044522437723423 4.700480365792417
3.091042453358316 4.6913478822291435
3.1354942159291497 4.68213122712422
3.1780538303479458 4.68213122712422
3.2188758248682006 4.68213122712422
3.258096538021482 4.68213122712422
3.295836866004329 4.672828834461906
3.332204510175204 4.672828834461906
3.367295829986474 4.653960350157523
3.4011973816621555 4.584967478670572
3.4339872044851463 4.5217885770490405
3.4657359027997265 4.418840607796598
3.4965075614664802 4.394449154672439
3.5263605246161616 4.394449154672439
3.5553480614894135 4.356708826689592
3.58351893845611 4.343805421853684
3.6109179126442243 4.343805421853684
3.6375861597263857 4.31748811353631
3.6635616461296463 4.30406509320417
3.6888794541139363 4.276666119016055
3.713572066704308 4.276666119016055
3.7376696182833684 4.2626798770413155
3.7612001156935624 4.23410650459726
3.784189633918261 4.204692619390966
3.8066624897703196 4.204692619390966
3.828641396489095 4.189654742026425
3.8501476017100584 4.143134726391533
3.871201010907891 4.110873864173311
3.8918202981106265 4.0943445622221
3.912023005428146 4.0943445622221
3.9318256327243257 4.0943445622221
3.9512437185814275 4.07753744390572
3.970291913552122 4.04305126783455
3.9889840465642745 4.02535169073515
4.007333185232471 4.007333185232471
4.02535169073515 4.007333185232471
4.04305126783455 4.007333185232471
4.060443010546419 3.9889840465642745
4.07753744390572 3.9889840465642745
4.0943445622221 3.9889840465642745
4.110873864173311 3.9889840465642745
4.127134385045092 3.9889840465642745
4.143134726391533 3.970291913552122
4.1588830833596715 3.9318256327243257
4.174387269895637 3.9318256327243257
4.189654742026425 3.912023005428146
4.204692619390966 3.8918202981106265
4.219507705176107 3.8918202981106265
4.23410650459726 3.8918202981106265
4.248495242049359 3.8918202981106265
4.2626798770413155 3.8501476017100584
4.276666119016055 3.828641396489095
4.290459441148391 3.7612001156935624
4.30406509320417 3.713572066704308
4.31748811353631 3.713572066704308
4.330733340286331 3.713572066704308
4.343805421853684 3.713572066704308
4.356708826689592 3.713572066704308
4.3694478524670215 3.6635616461296463
